ResNet50_targetted_10,0.20021822149481724, 0.00934665731042326, 0.44680851697921753, 8.354630699614063e-05 
ResNet50_targetted_15,0.7839607201309329, 0.00961240984533867, 0.8663393259048462, 0.00012403479195199907 
ViT_tiny_targetted_10,0.033278777959629025, 0.004189412062566084, 0.30114567279815674, 8.236864232458174e-05 
ViT_tiny_targetted_15,0.27605019094380795, 0.010441599285956967, 0.70430988073349, 0.0001318079448537901 
ViT_small_targetted_10,0.03273322422258593, 0.004156102937638658, 0.20840153098106384, 8.137345139402896e-05 
ViT_small_targetted_15,0.28096017457719585, 0.010498267201179351, 0.560829222202301, 0.00012765216524712741 
DieT_tiny_targetted_10,0.07746863066012002, 0.006244134920681465, 0.23895254731178284, 8.255064312834293e-05 
DieT_tiny_targetted_15,0.5177304964539007, 0.011671200806139344, 0.652482271194458, 0.00013022386701777577 
DieT_small_targetted_10,0.09328968903436989, 0.006793129088418324, 0.14729951322078705, 8.42628360260278e-05 
DieT_small_targetted_15,0.5253682487725041, 0.01166350479999175, 0.5733770132064819, 0.0001305351179325953 
ResNet50_untargetted_10,0.8908892525913803, 0.007282230021831441, 0.8908892869949341, 7.24639103282243e-05 
ResNet50_untargetted_15,0.9858156028368794, 0.002761989688209177, 0.9858156442642212, 8.692969277035445e-05 
ViT_tiny_untargetted_10,0.7354064375340971, 0.01030319970977044, 0.7190398573875427, 7.459917105734348e-05 
ViT_tiny_untargetted_15,0.967266775777414, 0.004156102937638658, 0.9519912600517273, 0.0001050994687830098 
ViT_small_untargetted_10,0.6497545008183306, 0.011142424430780954, 0.6448445320129395, 7.293075032066554e-05 
ViT_small_untargetted_15,0.9328968903436988, 0.005843955677920286, 0.9279869198799133, 0.00010873514838749543 
DieT_tiny_untargetted_10,0.7223131478450627, 0.010460662401618904, 0.7064921259880066, 7.345242920564488e-05 
DieT_tiny_untargetted_15,0.9279869067103109, 0.006038032203330474, 0.9138025045394897, 0.00011002056271536276 
DieT_small_untargetted_10,0.5253682487725041, 0.01166350479999175, 0.5204582810401917, 7.558831566711888e-05 
DieT_small_untargetted_15,0.8156028368794326, 0.009058061166547724, 0.8112384080886841, 0.00012008920020889491 
